61750511	BETNEVAL 0,1 %, crème	crème
67938491	BETNEVAL 0,1 %, pommade	pommade
60805638	BETNEVAL LOTION 0,1 %, émulsion pour application cutanée	émulsion pour application
65933104	BETULA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
69155889	BETULA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
66303368	BEVITINE 100 mg/2 ml, solution injectable en ampoule	solution injectable
67434235	BEVITINE 250 mg, comprimé enrobé	comprimé enrobé
62533496	BEVITINE 500 mg/ 10 mL, solution injectable	solution injectable
65407392	BEXAROTENE CIPLA 75 mg, capsule molle	capsule molle
64493883	BEXSERO suspension injectable en seringue préremplie. Vaccin méningococcique groupe B (ADNr, composant, adsorbé)	suspension injectable
65150617	BEYFORTUS 100 mg, solution injectable en seringue préremplie	solution injectable
62438151	BEYFORTUS 50 mg, solution injectable en seringue préremplie	solution injectable
62404505	BEYONTTRA 356 mg, comprimé pelliculé	comprimé pelliculé
61165486	BI PROFENID LP 100 mg, comprimé sécable à libération prolongée	comprimé sécable à libération prolongée
65662076	BI TILDIEM L.P. 120 mg, comprimé enrobé à libération prolongée	comprimé enrobé à libération prolongée
68227652	BI TILDIEM L.P. 90 mg, comprimé enrobé à libération prolongée	comprimé enrobé à libération prolongée
69931588	BIAFINE, émulsion pour application cutanée	émulsion pour application
64779557	BIAFINEACT, émulsion pour application cutanée	émulsion pour application
64610621	BICAFRES 1000 mg, comprimé gastro-résistant	comprimé gastro-résistant(e)
65819809	BICALUTAMIDE ACCORD 50 mg, comprimé pelliculé	comprimé pelliculé
65149401	BICALUTAMIDE ARROW LAB 50 mg, comprimé pelliculé	comprimé pelliculé
61599842	BICALUTAMIDE BIOGARAN 50 mg, comprimé pelliculé	comprimé pelliculé
61924200	BICALUTAMIDE CRISTERS PHARMA 50 mg, comprimé pelliculé	comprimé pelliculé
64069322	BICALUTAMIDE EG 50 mg, comprimé pelliculé	comprimé pelliculé
64270784	BICALUTAMIDE EVOLUGEN 50 mg, comprimé pelliculé	comprimé pelliculé
62398529	BICALUTAMIDE SANDOZ 50 mg, comprimé pelliculé	comprimé pelliculé
69193861	BICALUTAMIDE TEVA 50 mg, comprimé pelliculé	comprimé pelliculé
61662634	BICALUTAMIDE VIATRIS 50 mg, comprimé pelliculé	comprimé pelliculé
62794254	BICALUTAMIDE ZENTIVA 50 mg, comprimé pelliculé	comprimé pelliculé
68700817	BICALUTAMIDE ZYDUS 50 mg, comprimé pelliculé	comprimé pelliculé
64294828	BICARBONATE DE SODIUM 1,4 %, RENAUDIN, solution injectable	solution injectable
65569259	BICARBONATE DE SODIUM 4,2 % B. BRAUN, solution pour perfusion	solution pour perfusion
62584850	BICARBONATE DE SODIUM 4,2 % RENAUDIN, solution injectable	solution injectable
62556185	BICARBONATE DE SODIUM 8,4 % B.BRAUN, solution pour perfusion	solution pour perfusion
63092446	BICARBONATE DE SODIUM A 1,4 % BIOSEDRA, solution pour perfusion	solution pour perfusion
60446911	BICARBONATE DE SODIUM COOPER 1,4 %, solution pour perfusion en flacon	solution pour perfusion
64601914	BICARBONATE DE SODIUM COOPER 1,4 POUR CENT (0,14 g/10 ml), solution pour perfusion en ampoule	solution pour perfusion
63058248	BICARBONATE DE SODIUM LAVOISIER 1,4 %, solution pour perfusion	solution pour perfusion
64843668	BICARBONATE DE SODIUM RENAUDIN 8,4 % (84 mg/mL), solution injectable en ampoule	solution injectable
61568462	BICARBONATE DE SODIUM VIAFLO 1,4 %, solution pour perfusion	solution pour perfusion
65919752	BICAVERA 1,5 % GLUCOSE, 1,25 mmol/L calcium, solution pour dialyse péritonéale	solution et  solution pour dialyse péritonéale
68225352	BICAVERA 1,5 % Glucose, 1,75 mmol/L Calcium, solution pour dialyse péritonéale	solution et  solution pour dialyse péritonéale
65512240	BICAVERA 2,3 % GLUCOSE, 1,25 mmol/L calcium, solution pour dialyse péritonéale	solution et  solution pour dialyse péritonéale
69158682	BICAVERA 2,3 % Glucose, 1,75 mmol/L Calcium, solution pour dialyse péritonéale	solution et  solution pour dialyse péritonéale
61158552	BICAVERA 4,25 % Glucose, 1,75 mmol/L Calcium, solution pour dialyse péritonéale	solution et  solution pour dialyse péritonéale
61918795	BICNU, poudre et solvant pour solution pour perfusion	poudre et  solvant pour solution pour perfusion
65845138	BIFONAZOLE SUBSTIPHARM 1 %, crème	crème
60246298	BIKTARVY 30 mg/120 mg/15 mg, comprimé pelliculé	comprimé pelliculé
62844771	BIKTARVY 50 mg/200 mg/25 mg, comprimé pelliculé	comprimé pelliculé
68561919	BILASKA 10 mg, comprimé orodispersible	comprimé orodispersible
64059876	BILASKA 2,5 mg/ml, solution buvable	solution buvable
65925723	BILASKA 20 mg, comprimé	comprimé
69682635	BILASTINE ARROW 20 mg, comprimé	comprimé
63023425	BILASTINE BIOGARAN 20 mg, comprimé	comprimé
60443897	BILASTINE EG 20 mg, comprimé	comprimé
61629890	BILASTINE TEVA 20 mg, comprimé	comprimé
61528642	BILASTINE VIATRIS 20 mg, comprimé	comprimé
60202750	BILASTINE ZENTIVA 20 mg, comprimé	comprimé
61110155	BILASTINE ZYDUS 20 mg, comprimé	comprimé
65878095	BILINUM (Fel sui) BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
64614242	BILLEROL, comprimé à croquer	comprimé à croquer
60996403	BILTRICIDE 600 mg, comprimé pelliculé quadrisécable	comprimé pelliculé quadrisécable
60607955	BIMATOPROST BIOGARAN 0,1 mg/mL, collyre en solution	collyre en solution
67865164	BIMATOPROST EG 0,1 mg/ml, collyre en solution	collyre en solution
67042647	BIMATOPROST EG 0,3 mg/ml, collyre en solution	collyre en solution
69276143	BIMATOPROST SANDOZ 0,1 mg/mL, collyre en solution	collyre en solution
65382081	BIMATOPROST SANDOZ 0,3 mg/mL, collyre en solution	collyre en solution
62931728	BIMATOPROST TEVA SANTE 0,1 mg/mL, collyre en solution	collyre en solution
68472160	BIMATOPROST VIATRIS 0,1 mg/mL, collyre en solution	collyre en solution
64853413	BIMATOPROST VIATRIS 0,3 mg/ml, collyre en solution	collyre en solution
66454128	BIMATOPROST/TIMOLOL BIOGARAN 0,3 mg/mL + 5 mg/mL, collyre en solution	collyre en solution
63251140	BIMATOPROST/TIMOLOL EG 0,3 mg/mL + 5 mg/mL, collyre en solution	collyre en solution
64195221	BIMATOPROST/TIMOLOL SANDOZ 0,3 mg/mL + 5 mg/mL, collyre en solution	collyre en solution
63759509	BIMATOPROST/TIMOLOL TEVA 0,3 mg/mL + 5 mg/mL, collyre en solution	collyre en solution
62218397	BIMATOPROST/TIMOLOL VIATRIS 0,3 mg/mL + 5 mg/mL, collyre en solution	collyre en solution
63949960	BIMATOPROST/TIMOLOL ZENTIVA 0,3 mg/5 mg par mL, collyre en solution	collyre en solution
68708415	BIMZELX 160 mg, solution injectable en seringue préremplie	solution injectable
62412256	BIMZELX 160 mg, solution injectable en stylo prérempli	solution injectable
67845845	BIMZELX 320 mg, solution injectable en seringue préremplie	solution injectable
66026476	BIMZELX 320 mg, solution injectable en stylo prérempli	solution injectable
67610861	BINOCRIT 10 000 UI/1 mL, solution injectable en seringue préremplie	solution injectable
62490803	BINOCRIT 1000 UI/0,5 mL, solution injectable en seringue préremplie	solution injectable
65612995	BINOCRIT 20 000 UI/0,5 mL, solution injectable en seringue préremplie	solution injectable
68988159	BINOCRIT 2000 UI/1 mL, solution injectable en seringue préremplie	solution injectable
61615809	BINOCRIT 30 000 UI/0,75 mL, solution injectable en seringue préremplie	solution injectable
69174754	BINOCRIT 3000 UI/0,3 mL, solution injectable en seringue préremplie	solution injectable
63006917	BINOCRIT 40 000 UI/mL, solution injectable en seringue préremplie	solution injectable
68954751	BINOCRIT 4000 UI/0,4 mL, solution injectable en seringue préremplie	solution injectable
61211663	BINOCRIT 5000 UI/0,5 mL, solution injectable en seringue préremplie	solution injectable
62200552	BINOCRIT 6000 UI/0,6 mL, solution injectable en seringue préremplie	solution injectable
63806058	BINOCRIT 8000 UI/0,8 mL, solution injectable en seringue préremplie	solution injectable
67953949	BIOCARDE, solution buvable	solution buvable
60286556	BIOCIDAN 0,1 mg/0,4 ml, collyre en récipient unidose	collyre
68106394	BIODALGIC 50 mg, comprimé effervescent	comprimé effervescent(e)
64602165	BIOMAG AGRUMES, comprimé à croquer	comprimé à croquer
67596066	BIONOLYTE G10, solution pour perfusion	solution pour perfusion
64413588	BIONOLYTE G5, solution injectable pour perfusion	solution pour perfusion
67181796	BIONOLYTE G5, solution pour perfusion	solution pour perfusion
61890004	BIOTINE BAYER 0,5 %, solution injectable I.M.	solution injectable
66001124	BIOTINE BAYER 5 mg, comprimé	comprimé
60075064	BIOXYOL, pâte pour application cutanée	pâte pour application
65428529	BIPHOZYL, solution pour hémodialyse/hémofiltration	solution et  solution pour hémodialyse pour hémofiltration
60364161	BIPRETERAX 10 mg/2,5 mg, comprimé pelliculé	comprimé pelliculé
61276216	BIPRETERAX 5 mg/1,25 mg, comprimé pelliculé	comprimé pelliculé
64483490	BIRODOGYL, comprimé pelliculé	comprimé pelliculé
62128430	BISACODYL ARROW CONSEIL 5 mg, comprimé gastro-résistant	comprimé gastro-résistant(e)
60572618	BISACODYL BIOGARAN CONSEIL 5 mg, comprimé gastro-résistant	comprimé gastro-résistant(e)
66092871	BISACODYL CRISTERS 5 mg, comprimé enrobé gastro-résistant	comprimé enrobé gastro-résistant(e)
65267855	BISACODYL EG LABO CONSEIL 5 mg, comprimé enrobé gastro-résistant	comprimé enrobé gastro-résistant(e)
68521821	BISACODYL VIATRIS CONSEIL 5 mg, comprimé enrobé gastro-résistant	comprimé enrobé gastro-résistant(e)
68759274	BISACODYL ZENTIVA CONSEIL 5 mg, comprimé gastro-résistant	comprimé gastro-résistant(e)
61837560	BISEPTINE, solution pour application locale	solution pour application
62593867	BISEPTINESPRAID, solution pour application cutanée	solution pour application
62958038	BISMUTHUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
62842642	BISMUTHUM LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
61921439	BISMUTHUM METALLICUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
61859603	BISOPROLOL ACCORD HEALTHCARE 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
67728468	BISOPROLOL ACCORD HEALTHCARE 2,5 mg, comprimé pelliculé sécable	comprimé pelliculé
63823680	BISOPROLOL ACCORD HEALTHCARE 5 mg, comprimé pelliculé sécable	comprimé pelliculé
68930145	BISOPROLOL ARROW LAB 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
67736575	BISOPROLOL BIOGARAN 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
66552355	BISOPROLOL CRISTERS 1,25 mg, comprimé	comprimé
62349731	BISOPROLOL CRISTERS 10 mg, comprimé sécable	comprimé sécable
61799519	BISOPROLOL CRISTERS 2,5 mg, comprimé sécable	comprimé sécable
60598673	BISOPROLOL CRISTERS 3,75 mg, comprimé	comprimé
66185667	BISOPROLOL CRISTERS 5 mg, comprimé sécable	comprimé sécable
66242285	BISOPROLOL CRISTERS 7,5 mg, comprimé sécable	comprimé sécable
64667266	BISOPROLOL EG 1,25 mg, comprimé	comprimé
60663142	BISOPROLOL EG 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
64432503	BISOPROLOL EG 2,5 mg, comprimé sécable	comprimé sécable
61318238	BISOPROLOL EG 3,75 mg, comprimé	comprimé
60850633	BISOPROLOL EG 5 mg, comprimé sécable	comprimé sécable
66647757	BISOPROLOL EG 7,5 mg, comprimé sécable	comprimé sécable
64674937	BISOPROLOL EVOLUGEN 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
63568557	BISOPROLOL EVOLUGEN 2,5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
62892314	BISOPROLOL EVOLUGEN 5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
65658665	BISOPROLOL KRKA 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
65445795	BISOPROLOL KRKA 2,5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
65591063	BISOPROLOL KRKA 5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
69808144	BISOPROLOL QUIVER 1,25 mg, comprimé	comprimé
65031417	BISOPROLOL QUIVER 10 mg, comprimé sécable	comprimé sécable
66720194	BISOPROLOL QUIVER 2,5 mg, comprimé sécable	comprimé sécable
65186111	BISOPROLOL QUIVER 3,75 mg, comprimé	comprimé
64861004	BISOPROLOL QUIVER 5 mg, comprimé sécable	comprimé sécable
63928539	BISOPROLOL QUIVER 7,5 mg, comprimé sécable	comprimé sécable
65213665	BISOPROLOL QUIVER LAB 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
63276706	BISOPROLOL QUIVER LAB 2,5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
66528824	BISOPROLOL QUIVER LAB 3,75 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
63954886	BISOPROLOL QUIVER LAB 5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
63110385	BISOPROLOL QUIVER LAB 7,5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
65909683	BISOPROLOL REF 1,25 mg, comprimé pelliculé	comprimé pelliculé
61210508	BISOPROLOL REF 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
65699110	BISOPROLOL REF 2,5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
69176659	BISOPROLOL REF 3,75 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
69337475	BISOPROLOL REF 5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
61800640	BISOPROLOL REF 7,5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
62496101	BISOPROLOL SANDOZ 1,25 mg, comprimé pelliculé	comprimé pelliculé
64245311	BISOPROLOL SANDOZ 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
64083973	BISOPROLOL SANDOZ 2,5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
62175330	BISOPROLOL SANDOZ 3,75 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
69849486	BISOPROLOL SANDOZ 5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
68380153	BISOPROLOL SANDOZ 7,5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
60524826	BISOPROLOL TEVA 10 mg, comprimé pelliculé	comprimé pelliculé
62969789	BISOPROLOL TEVA 5 mg, comprimé pelliculé	comprimé pelliculé
65179070	BISOPROLOL TEVA SANTE 1,25 mg, comprimé	comprimé
65117097	BISOPROLOL TEVA SANTE 10 mg, comprimé sécable	comprimé sécable
65664668	BISOPROLOL TEVA SANTE 2,5 mg, comprimé sécable	comprimé sécable
67770143	BISOPROLOL TEVA SANTE 3,75 mg, comprimé	comprimé
62591688	BISOPROLOL TEVA SANTE 5 mg, comprimé sécable	comprimé sécable
69062342	BISOPROLOL TEVA SANTE 7,5 mg, comprimé sécable	comprimé sécable
64087459	BISOPROLOL VIATRIS 1,25 mg, comprimé pelliculé	comprimé pelliculé
65599341	BISOPROLOL VIATRIS 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
66428496	BISOPROLOL VIATRIS 2,5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
68115977	BISOPROLOL VIATRIS 3,75 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
64791577	BISOPROLOL VIATRIS 5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
60895361	BISOPROLOL VIATRIS 7,5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
66051593	BISOPROLOL VIATRIS SANTE 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
67422400	BISOPROLOL ZENTIVA 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
68601712	BISOPROLOL ZENTIVA K.S 1,25 mg, comprimé	comprimé
66997921	BISOPROLOL ZENTIVA K.S 2,5 mg, comprimé	comprimé
65467749	BISOPROLOL ZENTIVA K.S 3,75 mg, comprimé	comprimé
62867631	BISOPROLOL ZENTIVA K.S 7,5 mg, comprimé	comprimé
66826137	BISOPROLOL ZENTIVA LAB 10 mg, comprimé	comprimé
68978414	BISOPROLOL ZENTIVA LAB 5 mg, comprimé	comprimé
69585499	BISOPROLOL ZYDUS FRANCE 1,25 mg, comprimé	comprimé
61836960	BISOPROLOL ZYDUS FRANCE 2,50 mg, comprimé sécable	comprimé sécable
62702836	BISOPROLOL ZYDUS FRANCE 5 mg, comprimé sécable	comprimé sécable
60778995	BISOPROLOL/HYDROCHLOROTHIAZIDE ARROW LAB 10 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
68579276	BISOPROLOL/HYDROCHLOROTHIAZIDE ARROW LAB 2,5 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
61693373	BISOPROLOL/HYDROCHLOROTHIAZIDE ARROW LAB 5 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
67961508	BISOPROLOL/HYDROCHLOROTHIAZIDE BIOGARAN 10 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
63775310	BISOPROLOL/HYDROCHLOROTHIAZIDE BIOGARAN 2,5 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
68915823	BISOPROLOL/HYDROCHLOROTHIAZIDE BIOGARAN 5 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
69196619	BISOPROLOL/HYDROCHLOROTHIAZIDE CRISTERS 10 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
67252909	BISOPROLOL/HYDROCHLOROTHIAZIDE CRISTERS 2,5 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
63792263	BISOPROLOL/HYDROCHLOROTHIAZIDE CRISTERS 5 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
63743120	BISOPROLOL/HYDROCHLOROTHIAZIDE SANDOZ 10 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
63806097	BISOPROLOL/HYDROCHLOROTHIAZIDE SANDOZ 5 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
60996524	BISOPROLOL/HYDROCHLOROTHIAZIDE TEVA 10 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
69476628	BISOPROLOL/HYDROCHLOROTHIAZIDE TEVA 2,5 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
61137469	BISOPROLOL/HYDROCHLOROTHIAZIDE TEVA 5 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
63731748	BISOPROLOL/HYDROCHLOROTHIAZIDE VIATRIS 10 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
61282094	BISOPROLOL/HYDROCHLOROTHIAZIDE VIATRIS 2,5 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
60577565	BISOPROLOL/HYDROCHLOROTHIAZIDE VIATRIS 5 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
67076845	BISOPROLOL/HYDROCHLOROTHIAZIDE ZENTIVA 10 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
61301363	BISOPROLOL/HYDROCHLOROTHIAZIDE ZENTIVA 2,5 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
69194835	BISOPROLOL/HYDROCHLOROTHIAZIDE ZENTIVA 5 mg/6,25 mg, comprimé pelliculé	comprimé pelliculé
66107266	BITIFRIN 0,3 mg/5 mg par mL, collyre en solution	collyre en solution
61234861	BIVALIRUDINE ACCORD 250 mg, poudre pour solution à diluer pour solution injectable/pour perfusion	poudre pour solution à diluer injectable ou pour perfusion
63459337	BLATTA ORIENTALIS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
67798534	BLATTA ORIENTALIS LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
66921770	BLENDE BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
60033389	BLEOMYCINE ACCORD 15000 UI, poudre pour solution injectable / pour perfusion	poudre pour solution injectable ou pour perfusion
62789360	BLEOMYCINE HIKMA 15 mg, poudre pour solution injectable	poudre pour solution injectable
62915880	BLEU PATENTE V SODIQUE GUERBET 2,5 POUR CENT, solution injectable	solution injectable
62003633	BLINCYTO 38,5 microgrammes, poudre pour solution à diluer et solution pour solution pour perfusion	poudre à diluer à diluer et  solution pour solution pour perfusion
61797183	BLISSEL 50 microgrammes/g, gel vaginal	gel
60295135	BOCEAL, solution pour pulvérisation buccale	solution pour pulvérisation
60707788	BOCOUTURE 100 unités, poudre pour solution injectable	poudre pour solution injectable
61592762	BOCOUTURE 50 unités, poudre pour solution injectable	poudre pour solution injectable
61626307	BOLDO BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
64800229	BOLDO LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
61959781	BOLDOFLORINE, comprimé pelliculé	comprimé pelliculé
66787499	BOLDOFLORINE, mélange de plantes pour tisane en sachet-dose	plante(s) pour tisane
62990185	BOLINAN 2 g, comprimé	comprimé
64912025	BOMYNTRA 120 mg, solution injectable en seringue préremplie	solution injectable
61213881	BONDRONAT 2 mg, solution à diluer pour perfusion	solution à diluer pour perfusion
64530520	BONDRONAT 6 mg, solution à diluer pour perfusion	solution à diluer pour perfusion
68419617	BONVIVA 150 mg, comprimé pelliculé	comprimé pelliculé
63460631	BONVIVA 3 mg, solution injectable	solution injectable
62404793	BOOSTRIXTETRA, suspension injectable en seringue préremplie. Vaccin diphtérique, tétanique, coquelucheux (acellulaire multicomposé) et poliomyélitique (inactivé), (adsorbé, à teneur réduite en antigènes)	suspension injectable
63374716	BORAX / ACIDE BORIQUE ARROW 12 mg/18 mg/ml, solution pour lavage ophtalmique en récipient unidose	solution pour lavage
69978029	BORAX / ACIDE BORIQUE EG 12 mg/18 mg/ml, solution pour lavage ophtalmique en récipient unidose	solution pour lavage
67529822	BORAX BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
60150435	BORAX LEHNING, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
63165015	BORAX/ACIDE BORIQUE ARROW CONSEIL 12 mg/18 mg/par mL, solution pour lavage ophtalmique en récipient unidose	solution pour lavage
64720320	BORAX/ACIDE BORIQUE BIOGARAN 12 mg/18 mg/ml, solution pour lavage ophtalmique en récipient unidose	solution pour lavage
61365825	BORAX/ACIDE BORIQUE BIOGARAN CONSEIL 12 mg/18 mg par mL, solution pour lavage ophtalmique en récipient unidose	solution pour lavage
62217822	BORAX/ACIDE BORIQUE VIATRIS 12 mg/18 mg/mL, solution pour lavage ophtalmique en récipient unidose	solution pour lavage
67685910	BORAX/ACIDE BORIQUE ZENTIVA 12 mg/18 mg/ml, solution pour lavage ophtalmique en récipient-unidose	solution pour lavage
64954387	BORNITE BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
68199224	BORRAGO OFFICINALIS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
61684207	BORTEZOMIB ACCORD 2,5 mg/ml, solution injectable	solution injectable
62699735	BORTEZOMIB ARROW 3,5 mg, poudre pour solution injectable	poudre pour solution injectable
65491006	BORTEZOMIB EVER PHARMA 2,5 mg/mL, solution injectable	solution injectable
61180933	BORTEZOMIB SUN 3,5 mg, poudre pour solution injectable	poudre pour solution injectable
63605272	BORTEZOMIB TILLOMED 3,5 mg, poudre pour solution injectable	poudre pour solution injectable
62899604	BORTEZOMIB VIATRIS 3,5 mg, poudre pour solution injectable	poudre pour solution injectable
67407786	BOSENTAN ARROW 125 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
62497388	BOSENTAN ARROW 62,5 mg, comprimé pelliculé	comprimé pelliculé
64664996	BOSENTAN SUN 125 mg, comprimé pelliculé	comprimé pelliculé
65599067	BOSENTAN SUN 62,5 mg, comprimé pelliculé	comprimé pelliculé
69176399	BOSENTAN VIATRIS 125 mg, comprimé pelliculé	comprimé pelliculé
69545056	BOSENTAN VIATRIS 62,5 mg, comprimé pelliculé	comprimé pelliculé
60462965	BOSULIF 100 mg, comprimé pelliculé	comprimé pelliculé
61669899	BOSULIF 400 mg, comprimé pelliculé	comprimé pelliculé
63150294	BOSULIF 500 mg, comprimé pelliculé	comprimé pelliculé
60620988	BOSUTINIB BIOGARAN 100 mg, comprimé pelliculé	comprimé pelliculé
63553167	BOSUTINIB BIOGARAN 400 mg, comprimé pelliculé	comprimé pelliculé
66415794	BOSUTINIB BIOGARAN 500 mg, comprimé pelliculé	comprimé pelliculé
60666804	BOSUTINIB EG 100 mg, comprimé pelliculé	comprimé pelliculé
68388716	BOSUTINIB EG 400 mg, comprimé pelliculé	comprimé pelliculé
61270163	BOSUTINIB EG 500 mg, comprimé pelliculé	comprimé pelliculé
64186642	BOSUTINIB TEVA 100 mg, comprimé pelliculé	comprimé pelliculé
67057460	BOSUTINIB TEVA 400 mg, comprimé pelliculé	comprimé pelliculé
68758635	BOSUTINIB ZENTIVA 100 mg, comprimé pelliculé	comprimé pelliculé
65652210	BOSUTINIB ZENTIVA 400 mg, comprimé pelliculé	comprimé pelliculé
64940028	BOSUTINIB ZENTIVA 500 mg, comprimé pelliculé	comprimé pelliculé
66021066	BOTHROPS LANCEOLATUS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
62395974	BOTOX 100 UNITÉS ALLERGAN, poudre pour solution injectable	poudre pour solution injectable
67312950	BOTOX 200 UNITÉS ALLERGAN, poudre pour solution injectable	poudre pour solution injectable
66330568	BOTOX 50 UNITÉS ALLERGAN, poudre pour solution injectable	poudre pour solution injectable
63980799	BOVISTA GIGANTEA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
61364965	BOVISTA GIGANTEA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
68671625	BRAFTOVI 50 mg, gélule	gélule
60866559	BRAFTOVI 75 mg, gélule	gélule
63350334	BRASSICA NAPUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
60231702	BRASSICA OLERACEA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
61300005	BREAKYL 200 microgrammes, film orodispersible	film orodispersible
67194854	BREAKYL 400 microgrammes, film orodispersible	film orodispersible
61177887	BREVIBLOC 10 mg/ml, solution pour perfusion	solution pour perfusion
63922956	BREVIBLOC 100 mg/10 ml, solution injectable en flacon	solution injectable
68626690	BREXIN 20 mg, comprimé sécable	comprimé sécable
61038695	BREYANZI 1,1 à 70 × 1 000 000 cellules/ml / 1,1 à 70 × 1 000 000 cellules/ml, dispersion pour perfusion	dispersion et  dispersion pour perfusion
62600742	BRICANYL 0,5 mg/1 ml, solution injectable en ampoule	solution injectable
